Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
72,3.0,0.0,0.0,336.0,12.0,29.0,1857.0,0.1,16.772470894466263,0.0,0.0,447.19708824157715,,,,,,,,,,,,,,,,,,,,,6.153032378141255,5.97946418790324,16.627270869969234,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3.0,0.0,0.0,366.0,13.0,30.0,1887.0,0.1,11.178940436549045,0.0,0.0,450.6927616596222,,,,,,,,,,,,,,,,,,,,,2.8981968385691297,3.8591284460386452,11.114211840861856,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,0.0,386.0,14.0,20.0,1907.0,0.1,1.4558731170882662,0.0,0.0,453.0729920864105,,,,,,,,,,,,,,,,,,,,,0.5840901085313115,0.6518146944661929,1.4528868718818053,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,0.0,403.0,15.0,17.0,1924.0,0.1,4.302,0.0,0.0,455.2901213169098,,,,,,,,,,,,,,,,,,,,,0.7583587825293528,1.5149969736241227,4.297699001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,0.0,437.0,16.0,34.0,1958.0,0.1,15.224489978175505,0.0,0.0,459.20806550979614,,,,,,,,,,,,,,,,,,,,,4.2588467228264015,4.857667438016797,15.109893867440423,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,0.0,481.0,17.0,44.0,2002.0,0.1,14.594310261870614,0.0,0.0,464.1674213409424,,,,,,,,,,,,,,,,,,,,,6.9920656931498195,5.265755108646642,14.387067216520228,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,498.0,18.0,17.0,2019.0,0.1,4.536802495893577,0.0,0.0,466.34240102767944,,,,,,,,,,,,,,,,,,,,,0.7679124233353317,1.4903287584035978,4.532809070027862,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,534.0,19.0,36.0,2055.0,0.1,13.252790118963997,0.0,0.0,470.22320556640625,,,,,,,,,,,,,,,,,,,,,4.3079172842775355,3.9722781015649766,13.123939852495145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,574.0,20.0,40.0,2095.0,0.1,12.488777472822711,0.0,0.0,474.7876486778259,,,,,,,,,,,,,,,,,,,,,2.468644836876328,3.680650092769768,12.414848962423546,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,46.0,1.0,46.0,2141.0,0.1,18.150915405269863,0.0,0.0,564.7049958705902,,,,,,,,,,,,,,,,,,,,,7.040866416635024,5.2381157188725025,17.862743173708893,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,83.0,2.0,37.0,2178.0,0.1,11.140797339560821,0.0,0.0,568.6921110153198,,,,,,,,,,,,,,,,,,,,,3.8681866574198907,3.55652766935535,11.01970281917181,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,118.0,3.0,35.0,2213.0,0.1,22.047678940564065,0.0,0.0,572.6594741344452,,,,,,,,,,,,,,,,,,,,,9.583485975517572,8.535233742122935,21.755746669012307,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,143.0,4.0,25.0,2238.0,0.1,17.721757668412547,0.0,0.0,575.456419467926,,,,,,,,,,,,,,,,,,,,,5.649655182196522,6.197212479157663,17.61573013339429,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,173.0,5.0,30.0,2268.0,0.1,9.356206020862443,0.0,0.0,579.1553227901459,,,,,,,,,,,,,,,,,,,,,1.7432445971516164,2.6631902436148267,9.322544449302052,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,204.0,6.0,31.0,2299.0,0.1,11.00394307145336,0.0,0.0,582.8077721595764,,,,,,,,,,,,,,,,,,,,,3.28151908715679,3.2029925726557074,10.924053162022382,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,258.0,7.0,54.0,2353.0,0.1,22.74890743744232,0.0,0.0,588.7783937454224,,,,,,,,,,,,,,,,,,,,,12.740885660764876,4.798636640578522,22.10508768203741,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,277.0,8.0,19.0,2372.0,0.1,9.001251076314727,0.0,0.0,591.3063158988953,,,,,,,,,,,,,,,,,,,,,2.1592975829410563,3.2358863733483547,8.978171787642344,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,321.0,9.0,44.0,2416.0,0.1,11.170120316662572,0.0,0.0,596.4090776443481,,,,,,,,,,,,,,,,,,,,,3.580142726574385,3.0948562064161376,11.034652306654301,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,348.0,10.0,27.0,2443.0,0.1,6.009273867559331,0.0,0.0,599.4884510040283,,,,,,,,,,,,,,,,,,,,,1.3043804368230412,1.9193579201267439,5.986021653049557,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,364.0,11.0,16.0,2459.0,0.1,0.0,0.0,0.0,601.4391658306122,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,396.0,12.0,32.0,2491.0,0.1,8.92016233712744,0.0,0.0,604.9309859275818,,,,,,,,,,,,,,,,,,,,,1.8218628238951269,2.590379019746363,8.879613073296317,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,427.0,13.0,31.0,2522.0,0.1,9.157002779299726,0.0,0.0,608.4992852210999,,,,,,,,,,,,,,,,,,,,,2.2316932375101213,3.1800000717775574,9.106023229372427,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,446.0,14.0,19.0,2541.0,0.1,0.22723476755463845,0.0,0.0,610.6928029060364,,,,,,,,,,,,,,,,,,,,,0.08346733621222314,0.10928474248386959,0.22723476755463845,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,470.0,15.0,24.0,2565.0,0.1,9.421310968290825,0.0,0.0,613.5622835159302,,,,,,,,,,,,,,,,,,,,,2.0712344382620347,3.0629394475695246,9.390372696793428,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,505.0,16.0,35.0,2600.0,0.1,9.850979336390038,0.0,0.0,617.5522046089172,,,,,,,,,,,,,,,,,,,,,2.084136228125264,2.7048828211738454,9.797620010807256,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,524.0,17.0,19.0,2619.0,0.1,2.0856496038934367,0.0,0.0,619.9482371807098,,,,,,,,,,,,,,,,,,,,,0.6279387542253554,0.9024557606215379,2.0841185399080637,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,563.0,18.0,39.0,2658.0,0.1,6.2150206388904365,0.0,0.0,624.3755609989166,,,,,,,,,,,,,,,,,,,,,1.5188566587532948,1.5343602977615076,6.168115291667101,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,581.0,19.0,18.0,2676.0,0.1,2.002,0.0,0.0,626.6536326408386,,,,,,,,,,,,,,,,,,,,,0.27783316672222225,0.6503224914715103,2.0009989999999998,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,610.0,20.0,29.0,2705.0,0.1,16.769752242480855,0.0,0.0,630.1443819999695,,,,,,,,,,,,,,,,,,,,,5.346158317944467,5.6849108234580905,16.647992989245974,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,19.0,1.0,19.0,2724.0,0.1,8.325300084015183,0.0,0.0,726.0509655475616,,,,,,,,,,,,,,,,,,,,,2.6668053937975045,3.096197547598444,8.291204900128388,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,44.0,2.0,25.0,2749.0,0.1,7.949474213739025,0.0,0.0,728.967604637146,,,,,,,,,,,,,,,,,,,,,3.3656811400014757,2.058095027754887,7.881086477106724,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,76.0,3.0,32.0,2781.0,0.1,7.367107283700353,0.0,0.0,732.7784097194672,,,,,,,,,,,,,,,,,,,,,2.493724763176772,2.3883063889541174,7.30190459857124,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,107.0,4.0,31.0,2812.0,0.1,21.32579880719037,0.0,0.0,736.1869161128998,,,,,,,,,,,,,,,,,,,,,7.0102602715108775,7.380847339726585,21.150761110232885,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,130.0,5.0,23.0,2835.0,0.1,-1.0207063207313478,0.0,0.0,738.9209277629852,,,,,,,,,,,,,,,,,,,,,-7.287076517008182,3.094496448054874,-0.8539575183585164,-9.742417500500947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,176.0,6.0,46.0,2881.0,0.1,8.157985431118641,0.0,0.0,744.0190696716309,,,,,,,,,,,,,,,,,,,,,2.1199308579294636,2.2588243915712183,8.076613762565254,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,219.0,7.0,43.0,2924.0,0.1,10.002025165971968,0.0,0.0,748.7139630317688,,,,,,,,,,,,,,,,,,,,,2.7093526260919663,3.0553320489987335,9.9053237452167,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,254.0,8.0,35.0,2959.0,0.1,22.36792703062559,0.0,0.0,752.8168776035309,,,,,,,,,,,,,,,,,,,,,8.157384350894505,7.388783611956925,22.12664975119693,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,286.0,9.0,32.0,2991.0,0.1,11.319843455247948,0.0,0.0,756.3085699081421,,,,,,,,,,,,,,,,,,,,,2.1531713371435264,3.374944708385493,11.273477654290282,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,310.0,10.0,24.0,3015.0,0.1,8.41918957225508,0.0,0.0,759.2140653133392,,,,,,,,,,,,,,,,,,,,,2.765426051293011,2.9265109053216847,8.369550077629228,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,344.0,11.0,34.0,3049.0,0.1,8.795734455574863,0.0,0.0,763.1685707569122,,,,,,,,,,,,,,,,,,,,,4.141328263411586,3.338632754146708,8.698334068560845,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,375.0,12.0,31.0,3080.0,0.1,11.611991904431079,0.0,0.0,766.8254525661469,,,,,,,,,,,,,,,,,,,,,3.2162874940153596,3.733768368248649,11.535346149068593,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,394.0,13.0,19.0,3099.0,0.1,8.526549773935388,0.0,0.0,769.1697602272034,,,,,,,,,,,,,,,,,,,,,2.471222110981115,3.198215275970746,8.496581219684899,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,415.0,14.0,21.0,3120.0,0.1,2.043160913164985,0.0,0.0,771.7177619934082,,,,,,,,,,,,,,,,,,,,,0.7097895698230575,0.9294835406124863,2.04046757139224,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,432.0,15.0,17.0,3137.0,0.1,3.0029999999999997,0.0,0.0,773.7743303775787,,,,,,,,,,,,,,,,,,,,,0.5293526472940587,1.0353840209890897,2.999998001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,449.0,16.0,17.0,3154.0,0.1,7.075626850751492,0.0,0.0,775.9727232456207,,,,,,,,,,,,,,,,,,,,,1.7034504364865664,2.426155132304947,7.06078269794441,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,492.0,17.0,43.0,3197.0,0.1,13.893736898740077,0.0,0.0,780.5440468788147,,,,,,,,,,,,,,,,,,,,,6.834865146504237,4.9402229276008365,13.681723083524606,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,531.0,18.0,39.0,3236.0,0.1,10.605478958564726,0.0,0.0,784.9865138530731,,,,,,,,,,,,,,,,,,,,,3.4587030705149244,3.2603371848697313,10.491562171595662,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,609.0,19.0,78.0,3314.0,0.1,27.02487529146321,0.0,0.0,793.3787498474121,,,,,,,,,,,,,,,,,,,,,7.345645719654069,10.087334270215893,26.504898216865705,-7.021821524298702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,638.0,20.0,29.0,3343.0,0.1,9.772928570738902,0.0,0.0,796.9937832355499,,,,,,,,,,,,,,,,,,,,,2.974633769287393,3.2967273025427404,9.706066618600149,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,26.0,1.0,26.0,3369.0,0.1,6.115200910622406,0.0,0.0,892.8678202629089,,,,,,,,,,,,,,,,,,,,,1.5791197144713491,1.9699256309670963,6.08631033240062,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,72.0,2.0,46.0,3415.0,0.1,16.112962207107344,0.0,0.0,898.003166437149,,,,,,,,,,,,,,,,,,,,,6.066006898894351,5.098227711288053,15.865641306730359,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,106.0,3.0,34.0,3449.0,0.1,7.482415911736641,0.0,0.0,901.8755433559418,,,,,,,,,,,,,,,,,,,,,1.8687524767046375,2.6413447046944714,7.433738370531375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,143.0,4.0,37.0,3486.0,0.1,13.318597413305193,0.0,0.0,906.262857913971,,,,,,,,,,,,,,,,,,,,,2.623147613567171,3.754225396315685,13.248023751081618,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,167.0,5.0,24.0,3510.0,0.1,12.946563216543177,0.0,0.0,909.2376618385315,,,,,,,,,,,,,,,,,,,,,2.882800896379179,4.4017115450676165,12.90316943072209,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,192.0,6.0,25.0,3535.0,0.1,6.366555041235811,0.0,0.0,912.0883884429932,,,,,,,,,,,,,,,,,,,,,1.1624057242753514,2.1107198591807848,6.350188925791585,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,226.0,7.0,34.0,3569.0,0.1,9.902014122686348,0.0,0.0,916.0671546459198,,,,,,,,,,,,,,,,,,,,,3.1175897877567915,3.2935787867736575,9.815637529323734,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,256.0,8.0,30.0,3599.0,0.1,13.385757387008027,0.0,0.0,919.5958497524261,,,,,,,,,,,,,,,,,,,,,5.321211344892078,4.197695833000713,13.252613020088422,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,279.0,9.0,23.0,3622.0,0.1,7.777392268334358,0.0,0.0,922.3849358558655,,,,,,,,,,,,,,,,,,,,,2.4771568436167253,2.669751140763175,7.7358816884263355,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,302.0,10.0,23.0,3645.0,0.1,6.4417631547295855,0.0,0.0,925.2228424549103,,,,,,,,,,,,,,,,,,,,,2.0274476575175044,2.267300967428973,6.407941333332013,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,340.0,11.0,38.0,3683.0,0.1,11.27482446432228,0.0,0.0,929.4569494724274,,,,,,,,,,,,,,,,,,,,,3.995963784204161,4.38599872237287,11.178759964476976,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,369.0,12.0,29.0,3712.0,0.1,21.10759580897945,0.0,0.0,932.9225497245789,,,,,,,,,,,,,,,,,,,,,6.53602557373982,7.133327009256798,20.959950007405798,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,395.0,13.0,26.0,3738.0,0.1,5.901666796852163,0.0,0.0,935.9177846908569,,,,,,,,,,,,,,,,,,,,,1.3207864025239753,1.935571832995825,5.879078628565043,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,418.0,14.0,23.0,3761.0,0.1,2.657593312051491,0.0,0.0,938.7134919166565,,,,,,,,,,,,,,,,,,,,,0.8786697111155474,1.1290420658597142,2.65061048149133,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,467.0,15.0,49.0,3810.0,0.1,22.16650629690599,0.0,0.0,944.2077078819275,,,,,,,,,,,,,,,,,,,,,7.73170076392652,6.179172978863736,21.8312937156111,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,516.0,16.0,49.0,3859.0,0.1,19.362483169097807,0.0,0.0,949.6186325550079,,,,,,,,,,,,,,,,,,,,,5.86468938376585,5.509849666945568,19.113320917807975,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,535.0,17.0,19.0,3878.0,0.1,1.840263405109877,0.0,0.0,951.8831655979156,,,,,,,,,,,,,,,,,,,,,0.7300722605748055,0.8630800725664939,1.8392280691622873,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,576.0,18.0,41.0,3919.0,0.1,15.306432486878249,0.0,0.0,956.3974511623383,,,,,,,,,,,,,,,,,,,,,4.889556325532649,4.5042936802862545,15.13621797726797,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,612.0,19.0,36.0,3955.0,0.1,11.80582638205125,0.0,0.0,960.2640473842621,,,,,,,,,,,,,,,,,,,,,3.6695559252081984,3.729266532240729,11.69710488140168,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,656.0,20.0,44.0,3999.0,0.1,24.18909671606745,0.0,0.0,965.0761106014252,,,,,,,,,,,,,,,,,,,,,10.785500889427318,6.474371373830885,23.762034984867395,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,44.0,1.0,44.0,4043.0,0.1,14.706339560667717,0.0,0.0,1073.638234615326,,,,,,,,,,,,,,,,,,,,,6.118088282342591,4.367616831882858,14.46606133284901,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,73.0,2.0,29.0,4072.0,0.1,7.747775691793562,0.0,0.0,1077.012823343277,,,,,,,,,,,,,,,,,,,,,2.120663299450633,2.3554146631393587,7.701672098634665,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,113.0,3.0,40.0,4112.0,0.1,16.052680909039648,0.0,0.0,1081.4835975170135,,,,,,,,,,,,,,,,,,,,,5.231432237748329,5.762286864369059,15.875158060492641,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,180.0,4.0,67.0,4179.0,0.1,32.67750967450495,0.0,0.0,1088.679172039032,,,,,,,,,,,,,,,,,,,,,11.912245495716036,8.451235780582772,31.943243770589376,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,223.0,5.0,43.0,4222.0,0.1,17.885326741240767,0.0,0.0,1093.546579360962,,,,,,,,,,,,,,,,,,,,,5.503781981716227,4.743567593556557,17.684014460934385,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,247.0,6.0,24.0,4246.0,0.1,13.741421213952542,0.0,0.0,1096.4919340610504,,,,,,,,,,,,,,,,,,,,,4.284450814450228,4.275437260790369,13.665912553600384,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,273.0,7.0,26.0,4272.0,0.1,8.199774333804775,0.0,0.0,1099.6245539188385,,,,,,,,,,,,,,,,,,,,,2.5489085772467366,2.8643946811229077,8.149794149300812,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,307.0,8.0,34.0,4306.0,0.1,18.066568409552442,0.0,0.0,1103.4667460918427,,,,,,,,,,,,,,,,,,,,,5.149734104374751,5.443560888317704,17.92731415099154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,324.0,9.0,17.0,4323.0,0.1,6.072253275647085,0.0,0.0,1105.5373754501343,,,,,,,,,,,,,,,,,,,,,1.3991883783514785,2.2495265303280996,6.060582176986906,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,358.0,10.0,34.0,4357.0,0.1,11.531917509814715,0.0,0.0,1109.5581171512604,,,,,,,,,,,,,,,,,,,,,2.7998760410067103,3.7601388228507866,11.459629523838641,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,396.0,11.0,38.0,4395.0,0.1,17.911143417190786,0.0,0.0,1114.0174405574799,,,,,,,,,,,,,,,,,,,,,9.24233748466692,7.033371490503419,17.683347291821672,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,430.0,12.0,34.0,4429.0,0.1,18.7147622134648,0.0,0.0,1118.1426966190338,,,,,,,,,,,,,,,,,,,,,5.383867862216854,5.633307095248755,18.568829796913462,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,455.0,13.0,25.0,4454.0,0.1,7.0815396918301525,0.0,0.0,1121.3388714790344,,,,,,,,,,,,,,,,,,,,,1.952882449110339,2.4110831631592586,7.046804192182568,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,481.0,14.0,26.0,4480.0,0.1,5.225522639962561,0.0,0.0,1124.2374260425568,,,,,,,,,,,,,,,,,,,,,3.2244626511300214,1.9499570320111088,5.167472349707111,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,564.0,15.0,83.0,4563.0,0.1,35.29455165604661,0.0,0.0,1133.1310749053955,,,,,,,,,,,,,,,,,,,,,18.414042318690385,10.64824871460398,33.8338199496747,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,637.0,16.0,73.0,4636.0,0.1,47.055186824951896,0.0,0.0,1140.955066204071,,,,,,,,,,,,,,,,,,,,,20.918580592098685,13.539052415249637,45.61932346934391,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,726.0,17.0,89.0,4725.0,0.1,29.85814584230935,0.0,0.0,1150.5071358680725,,,,,,,,,,,,,,,,,,,,,14.042919930171632,10.589057227970008,28.924913914396058,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,792.0,18.0,66.0,4791.0,0.1,34.635300061804884,0.0,0.0,1157.5393953323364,,,,,,,,,,,,,,,,,,,,,19.088528021874122,10.991824980694274,33.442308386826454,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,846.0,19.0,54.0,4845.0,0.1,14.895614605904633,0.0,0.0,1163.7201359272003,,,,,,,,,,,,,,,,,,,,,1.1134838220265568,5.16711125504945,14.865202018349885,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,876.0,20.0,30.0,4875.0,0.1,8.110593782956382,0.0,0.0,1167.293621301651,,,,,,,,,,,,,,,,,,,,,1.5082857138652994,2.2040035891492824,8.081500130300896,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,50.0,1.0,50.0,4925.0,0.1,24.59642399688112,0.0,0.0,1306.245542049408,,,,,,,,,,,,,,,,,,,,,16.006224123014373,3.8806819670792176,23.84377649995381,9.930209650349791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,97.0,2.0,47.0,4972.0,0.1,18.064603049807168,0.0,0.0,1311.418048620224,,,,,,,,,,,,,,,,,,,,,6.13247228663219,5.4421321996928995,17.81198300636518,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,131.0,3.0,34.0,5006.0,0.1,14.923948342550373,0.0,0.0,1315.3486485481262,,,,,,,,,,,,,,,,,,,,,6.811366162872517,5.670517794030055,14.72179075272741,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
